unique_id	PromType2	cage_activ	cage_ts	mpra_activ	mpra_ts
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr10:11936664..11936778,-__110.1.0.0	intergenic	1.8107022636010626	0.6650683638989321	1.4000562770744425	0.14223002845835028
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr10:28821597..28821711,-__118.1.0.0	div_lnc	0.8698339359780342	0.15124258187630202	-0.054568378538540775	0.21438431765737023
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr10:29698406..29698520,+__119.1.0.0	intergenic	2.8984068306631037	0.15819137680862363	1.3788496004279145	0.1181028732013019
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr10:97667625..97667739,-__147.1.0.0	intergenic	2.161889847999439	0.14030210346100114	0.13058115938548576	0.26995683856528757
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr11:27528316..27528430,+__175.1.0.0	div_lnc	1.0707096543150092	0.29202790504180093	3.0463164987113687	0.0857573822734548
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr11:64013348..64013462,+__188.1.0.0	div_lnc	1.0945228321306202	0.5693540272116233	-0.9785752443817385	0.2517358919129264
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr11:70244500..70244614,-__195.1.0.0	div_lnc	1.7507312811448479	0.13619117491949662	0.9339473112597142	0.2583766741574549
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr11:77850722..77850836,+__199.1.0.0	div_lnc	1.2719304936331424	0.24891034781718735	-1.0876684903562188	0.2367127452849802
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr13:79980346..79980460,+__274.1.0.0	div_lnc	1.023740451207584	0.15223813919591853	3.10504267446073	0.054843687263458306
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr14:20811533..20811647,-__282.1.0.0	div_lnc	3.4510014665960607	0.1649103530022874	-1.621420628623863	0.3776460327500979
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr14:35451688..35451802,-__286.1.0.0	div_lnc	2.325149468378205	0.3330603585529842	0.4454498563223341	0.023144416032500503
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr14:35451727..35451841,-__287.1.0.0	div_lnc	0.7801201050308295	0.3425250083906022	0.7886053168322694	0.13449933496388625
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr15:41576126..41576240,+__317.1.0.0	intergenic	3.767950798620465	0.10365503421231843	0.9748717087021217	0.0938594922597169
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr15:50647384..50647498,+__323.1.0.0	div_lnc	0.6103625668957967	0.19374021229057636	-1.2541284132660915	0.22018090374358415
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr15:83419244..83419358,+__335.1.0.0	intergenic	2.0296298987086385	0.18692011939145736	2.527774615324708	0.11054567881914108
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr16:699214..699328,-__348.1.0.0	div_lnc	0.3530218342932961	0.5499633117080552	1.626762405369167	0.0700015139026718
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr19:36036367..36036481,-__379.1.0.0	div_lnc	1.942549314469747	0.10217422285564386	2.0663857325519692	0.06217778442169793
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr19:54960184..54960298,-__386.1.0.0	div_lnc	1.2362686907343863	0.15090025532471743	1.3735537392464459	0.08404493177839804
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr1:113499003..113499117,+__5.1.0.0	div_lnc	2.271106262758547	0.1402037549270465	-0.6540916551612894	0.10972700291067401
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr1:119682960..119683074,+__10.1.0.0	div_lnc	2.6971830794719445	0.13329895551751117	0.20856203258355058	0.0641841766618878
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr1:222763224..222763338,+__52.1.0.0	div_lnc	0.7047495673392831	0.10011878956261822	2.1687965372864566	0.05777827252555171
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr1:93811312..93811426,-__98.1.0.0	div_lnc	1.7426960592735667	0.35207531013791954	1.9385359825364235	0.023372907132937232
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr20:47895099..47895213,+__478.1.0.0	div_lnc	5.1318787014850304	0.023759400212312636	3.0270109640003278	0.14882003649074657
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr22:28315407..28315521,+__522.1.0.0	div_lnc	2.7450702744525644	0.11257868032617024	-0.4113653009510572	0.12982265060822054
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr2:177053244..177053358,-__410.1.0.0	div_lnc	1.2958486671441534	0.6666666666666666	1.7442062521328927	0.15170474900975153
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr2:217363440..217363554,-__422.1.0.0	div_lnc	0.6561099084889657	0.33353902843535616	2.745268048717254	0.04530755760541164
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr4:110354885..110354999,-__601.1.0.0	div_lnc	0.23463942674654117	0.2766031637007514	1.3520317429724027	0.12239982611951931
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr4:2936563..2936677,+__626.1.0.0	div_lnc	1.948244793700395	0.11654935320585491	3.185813630749243	0.08986828434912597
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr4:4543833..4543947,+__632.1.0.0	div_lnc	0.9809686100370424	0.2946423864930208	-0.7121920054526809	0.14647992263078347
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr4:66536255..66536369,+__636.1.0.0	div_lnc	0.0		-1.7152845574849274	0.18189111576677608
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr4:68566922..68567036,+__639.1.0.0	div_lnc	0.4759964205638681	0.2936325858245906	1.9600889512336153	0.10553067209753908
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr4:68566999..68567113,+__640.1.0.0	div_lnc	2.729352345091401	0.18781235711775215	-0.7791783256505188	0.15389740673074467
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr5:131705263..131705377,-__657.1.0.0	div_lnc	1.2240883131085927	0.323512192212464	-0.16899087892913153	
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr5:131705526..131705640,-__658.1.0.0	div_lnc	0.386194302034834	0.09788981831672534	-0.36563159547129764	0.2789623109277726
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr5:52405635..52405749,+__699.1.0.0	div_lnc	1.27613359239512	0.15100688756323388	1.6872552325917445	0.08523524248250099
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr5:80597302..80597416,-__707.1.0.0	div_lnc	1.6366413255982577	0.10171965810963997	1.7426053618984207	0.12880638820836735
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr6:135818912..135819026,+__733.1.0.0	div_lnc	0.4263618984920818	0.1993967726594805	-0.9279860392091127	0.14575309937150374
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr6:153304788..153304902,+__737.1.0.0	div_lnc	1.4024561191654399	0.17563504557665763	0.46104239518516527	0.057291628298258734
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr6:30294128..30294242,-__747.1.0.0	div_lnc	1.902633180588462	0.2168569468586007	0.8700705847792031	0.08403612867393384
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr6:73972891..73973005,+__757.1.0.0	div_lnc	1.0734611853004312	0.35139578879448413	-0.9004432376966109	
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr6:96969541..96969655,-__761.1.0.0	div_lnc	0.8816088143980743	0.30584559317284177	1.8903880209772976	0.14377218794937094
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr7:1609638..1609752,+__789.1.0.0	div_lnc	0.6309613007308601	0.18534961028951544	1.372165063268698	0.092791585644825
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr7:54826976..54827090,+__809.1.0.0	div_lnc	0.5587531667910496	0.11627847540181453	1.1553715914475835	0.11035507443751817
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr7:86781612..86781726,-__817.1.0.0	div_lnc	0.6628874636759884	0.4487958205330716	1.9273051690311613	0.1516203877883681
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr8:6264034..6264148,-__864.1.0.0	div_lnc	1.9552472187016834	0.08416719921752636	0.46990431538651894	0.12465855726137465
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr8:6565702..6565816,-__866.1.0.0	div_lnc	1.15560004044517	0.40617646379073324	-0.6088950976052622	0.15749205661258248
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr9:136890532..136890646,+__902.1.0.0	intergenic	2.10478928356433	0.18054652923563405	0.16117263941182336	0.3516297032816949
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr9:139622601..139622715,-__904.1.0.0	intergenic	2.974065433335351	0.20994083265853317	3.4124941298663622	0.10466994596158126
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr10:29698426..29698540,+__120.1.0.0	intergenic	0.6036173433199717	0.35749918898339345	1.5717639950882736	0.04924233887062931
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr10:29698438..29698552,+__121.1.0.0	intergenic	1.612914850424523	0.31274814332039547	-0.6136498820545357	0.11638549206763338
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr10:5987842..5987956,-__131.1.0.0	intergenic	0.025847493441162165	0.48757088189655223	-0.08205223866826047	0.1441431603489005
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr10:89102065..89102179,-__141.1.0.0	intergenic	1.4656898822120004	0.22756125734080668	0.3325402573378491	
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr10:97667530..97667644,-__146.1.0.0	intergenic	0.6750224295575084	0.15143445223608934	-1.5716680507157157	0.3843180906661261
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr10:97889399..97889513,+__149.1.0.0	intergenic	1.4733024686694065	0.42881969691648897	-0.6358781231316099	0.12707561123873487
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr10:97889733..97889847,+__150.1.0.0	intergenic	1.636204546359526	0.12223099949828027	1.0438368001289688	0.18191233879903232
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr11:62599683..62599797,+__181.1.0.0	div_lnc	0.40490211272052407	0.6211491401053871	-1.206406020434785	0.375682359640572
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr11:77850775..77850889,+__200.1.0.0	div_lnc	1.2787016406327103	0.23973076601170884	-1.1055057126627086	0.09165397709581007
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr11:9797133..9797247,+__205.1.0.0	intergenic	0.1667970718275812	0.6666666666666666	-2.2151716316209757	0.38253170254464397
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr12:110211254..110211368,-__208.1.0.0	intergenic	0.32779901939929607	0.4306078607200517	-0.43180280949337485	0.08114680937740748
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr12:13080588..13080702,+__219.1.0.0	intergenic	1.2493484160943564	0.30633317314233377	1.7532830809383741	0.05860132802758733
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr12:27863622..27863736,-__225.1.0.0	div_lnc	0.2349123407253213	0.07499145140450503	0.45068411205628306	0.11330345203719268
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr12:53694109..53694223,-__237.1.0.0	div_lnc	0.3893963430900515	0.5669687036293505	-1.1835163365409442	0.3686056715150761
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr12:68383179..68383293,+__247.1.0.0	intergenic	0.0		-1.7739990477113607	0.4128737496063674
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr13:45915489..45915603,+__266.1.0.0	div_lnc	0.0991255119931213	0.2462683226316423	0.7982965323383532	0.1033230846947147
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr15:41576083..41576197,+__316.1.0.0	intergenic	0.8547327248439219	0.10635802559769998	0.2294678735826444	0.2254197903838647
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr15:45571390..45571504,-__320.1.0.0	intergenic	0.3085205911152063	0.42316645252360363	2.054229010067989	0.0674251320822532
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr15:48624018..48624132,-__322.1.0.0	div_lnc	1.024156695217091	0.08122217824927018	-0.25239755660526414	0.409715201506122
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr15:69707322..69707436,-__330.1.0.0	div_lnc	0.4533384204593249	0.38455330603050725	-0.8044319550017578	0.18212788295366575
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr15:76030923..76031037,-__332.1.0.0	div_lnc	0.46792144266630714	0.2525468004896749	1.0975741209760652	0.18359565339931164
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr15:91260318..91260432,-__338.1.0.0	div_lnc	0.983450700055184	0.1997506163154661	-0.746584558928074	0.3133150547934897
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr17:16342543..16342657,+__354.1.0.0	intergenic	1.4463241031038312	0.1437316640867495	-1.6027083128228963	0.45887229248235956
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr17:21117577..21117691,+__359.1.0.0	div_lnc	1.5143801652842008	0.1320752538306826	1.8954657151271481	0.09274328927569382
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr17:72209446..72209560,-__370.1.0.0	div_lnc	0.034957658771544664	0.35777218295495733	0.18293891330609427	0.3123727148981092
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr19:12098391..12098505,+__376.1.0.0	intergenic	0.6853985344110977	0.5562213348038149	0.2530651102549697	0.11927320321986894
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr19:12098432..12098546,+__377.1.0.0	intergenic	0.2432394067077421	0.6179816514572885	-1.2586707809001039	0.0859725475662858
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr19:12305750..12305864,+__378.1.0.0	intergenic	0.010580976758904043	0.6666666666666666	0.9783706199249241	0.1997225805687901
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:113499041..113499155,+__6.1.0.0	div_lnc	0.34700118521298046	0.5242349814317049	-1.9191599927852863	0.25379354869710063
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:116961180..116961294,-__8.1.0.0	intergenic	1.2460171863129486	0.2361106334072658	2.226325665061149	0.0693191062680127
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:117602051..117602165,-__9.1.0.0	div_lnc	0.7995884713395621	0.2601799942221797	-1.2719639025280212	0.18661293655537092
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:119683314..119683428,+__11.1.0.0	div_lnc	0.24019202486708677	0.41189750187173885	0.44659046058152246	0.04199670383873877
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:151763230..151763344,+__21.1.0.0	div_lnc	0.7454720725735263	0.27297292248510013	-2.1153782634711877	0.36107109960133393
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:152161701..152161815,+__22.1.0.0	intergenic	0.0		1.2573471999318844	0.08347132208139725
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:155531741..155531855,+__23.1.0.0	div_lnc	0.458181555125687	0.35765807782140735	-1.3700541709039118	0.25249542783049655
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:173834005..173834119,-__33.1.0.0	div_lnc	0.5303717579433906	0.06384970569810582	-1.4932121877849986	0.42880558890707404
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:173835815..173835929,-__34.1.0.0	div_lnc	1.117361107197879	0.23277597515020712	-2.1754471068510237	0.39081451892494057
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:19536933..19537047,+__38.1.0.0	div_lnc	1.955559825134662	0.1880064415750857	-0.7360600305800884	0.15097026824913598
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:201798621..201798735,-__41.1.0.0	div_lnc	1.0440173034780862	0.0679181381113821	-0.1763796226367278	0.11194045992544555
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:43312058..43312172,-__75.1.0.0	div_lnc	1.4015954722523343	0.28454731685814305	0.6985777470821056	0.07029468945210622
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:93811262..93811376,-__97.1.0.0	div_lnc	0.4216278618378033	0.2720232091888815	-0.5111229733717016	0.3145416902133758
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr20:19738227..19738341,+__459.1.0.0	div_lnc	0.015859622574216446	0.6666666666666666	-1.4767643706377773	0.29430722664949455
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr20:25604604..25604718,+__464.1.0.0	div_lnc	0.9541576397684602	0.13665333215422637	1.8453299391872815	0.11512481869353604
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr20:25604643..25604757,+__465.1.0.0	div_lnc	0.7620121577895237	0.05409093569288592	-0.29152912395524627	0.2490598308986103
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr21:37802543..37802657,+__504.1.0.0	intergenic	0.053899318127356675	0.4975176295758568	-1.5952317837981582	0.09923289648106877
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr2:135676193..135676307,-__398.1.0.0	div_lnc	0.9121674445701194	0.2134770249720893	2.1941134191293448	0.024080633674247287
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr2:174146730..174146844,-__407.1.0.0	intergenic	0.049481770492503185	0.41880515157813814	1.7453843196802186	0.08018072593000851
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr2:175412030..175412144,+__1720.1.0.0	intergenic	0.11737562065115649	0.6666666666666666	-1.6687697265700245	0.17022508275116788
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr2:177053205..177053319,-__409.1.0.0	div_lnc	0.44723111836360924	0.6666666666666666	0.7713670726878549	0.1958512507713688
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr2:179278623..179278737,+__414.1.0.0	intergenic	1.7747902498775427	0.2467816100605699	-1.2356251031418213	0.1480477266107929
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr2:187867922..187868036,+__416.1.0.0	intergenic	0.4621426008958351	0.6666666666666666	1.535247964465734	0.15302615923510443
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr2:192711181..192711295,+__417.1.0.0	div_lnc	0.9164958581235108	0.4796552115321509	-1.6291908094014371	0.17493340021656623
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr2:237076010..237076124,+__425.1.0.0	div_lnc	0.8370874464338881	0.5315073700120695	0.8925259007314672	0.09022020346742614
